id_fecha,fecha,año,mes,dia,dia_semana,nombre_dia,nombre_mes,trimestre,semana_año,es_fin_semana,es_feriado
20240201,2024-02-01,2024,2,1,4,Thursday,February,1,5,False,False
20240202,2024-02-02,2024,2,2,5,Friday,February,1,5,False,False
20240203,2024-02-03,2024,2,3,6,Saturday,February,1,5,True,False
20240204,2024-02-04,2024,2,4,7,Sunday,February,1,5,True,False
20240205,2024-02-05,2024,2,5,1,Monday,February,1,6,False,False
20240206,2024-02-06,2024,2,6,2,Tuesday,February,1,6,False,False
20240207,2024-02-07,2024,2,7,3,Wednesday,February,1,6,False,False
20240208,2024-02-08,2024,2,8,4,Thursday,February,1,6,False,False
20240209,2024-02-09,2024,2,9,5,Friday,February,1,6,False,False
20240210,2024-02-10,2024,2,10,6,Saturday,February,1,6,True,False
20240211,2024-02-11,2024,2,11,7,Sunday,February,1,6,True,False
20240212,2024-02-12,2024,2,12,1,Monday,February,1,7,False,False
20240213,2024-02-13,2024,2,13,2,Tuesday,February,1,7,False,False
20240214,2024-02-14,2024,2,14,3,Wednesday,February,1,7,False,False
20240215,2024-02-15,2024,2,15,4,Thursday,February,1,7,False,False
20240216,2024-02-16,2024,2,16,5,Friday,February,1,7,False,False
20240217,2024-02-17,2024,2,17,6,Saturday,February,1,7,True,False
20240218,2024-02-18,2024,2,18,7,Sunday,February,1,7,True,False
20240219,2024-02-19,2024,2,19,1,Monday,February,1,8,False,False
20240220,2024-02-20,2024,2,20,2,Tuesday,February,1,8,False,False
20240221,2024-02-21,2024,2,21,3,Wednesday,February,1,8,False,False
20240222,2024-02-22,2024,2,22,4,Thursday,February,1,8,False,False
20240223,2024-02-23,2024,2,23,5,Friday,February,1,8,False,False
20240224,2024-02-24,2024,2,24,6,Saturday,February,1,8,True,False
20240225,2024-02-25,2024,2,25,7,Sunday,February,1,8,True,False
20240226,2024-02-26,2024,2,26,1,Monday,February,1,9,False,False
20240227,2024-02-27,2024,2,27,2,Tuesday,February,1,9,False,False
20240228,2024-02-28,2024,2,28,3,Wednesday,February,1,9,False,False
20240229,2024-02-29,2024,2,29,4,Thursday,February,1,9,False,False
20240301,2024-03-01,2024,3,1,5,Friday,March,1,9,False,False
20240302,2024-03-02,2024,3,2,6,Saturday,March,1,9,True,False
20240303,2024-03-03,2024,3,3,7,Sunday,March,1,9,True,False
20240304,2024-03-04,2024,3,4,1,Monday,March,1,10,False,False
20240305,2024-03-05,2024,3,5,2,Tuesday,March,1,10,False,False
20240306,2024-03-06,2024,3,6,3,Wednesday,March,1,10,False,False
20240307,2024-03-07,2024,3,7,4,Thursday,March,1,10,False,False
20240308,2024-03-08,2024,3,8,5,Friday,March,1,10,False,False
20240309,2024-03-09,2024,3,9,6,Saturday,March,1,10,True,False
20240310,2024-03-10,2024,3,10,7,Sunday,March,1,10,True,False
20240311,2024-03-11,2024,3,11,1,Monday,March,1,11,False,False
20240312,2024-03-12,2024,3,12,2,Tuesday,March,1,11,False,False
20240313,2024-03-13,2024,3,13,3,Wednesday,March,1,11,False,False
20240314,2024-03-14,2024,3,14,4,Thursday,March,1,11,False,False
20240315,2024-03-15,2024,3,15,5,Friday,March,1,11,False,False
20240316,2024-03-16,2024,3,16,6,Saturday,March,1,11,True,False
20240317,2024-03-17,2024,3,17,7,Sunday,March,1,11,True,False
20240318,2024-03-18,2024,3,18,1,Monday,March,1,12,False,False
20240319,2024-03-19,2024,3,19,2,Tuesday,March,1,12,False,False
20240320,2024-03-20,2024,3,20,3,Wednesday,March,1,12,False,False
20240321,2024-03-21,2024,3,21,4,Thursday,March,1,12,False,False
20240322,2024-03-22,2024,3,22,5,Friday,March,1,12,False,False
20240323,2024-03-23,2024,3,23,6,Saturday,March,1,12,True,False
20240324,2024-03-24,2024,3,24,7,Sunday,March,1,12,True,False
20240325,2024-03-25,2024,3,25,1,Monday,March,1,13,False,False
20240326,2024-03-26,2024,3,26,2,Tuesday,March,1,13,False,False
20240327,2024-03-27,2024,3,27,3,Wednesday,March,1,13,False,False
20240328,2024-03-28,2024,3,28,4,Thursday,March,1,13,False,True
20240329,2024-03-29,2024,3,29,5,Friday,March,1,13,False,True
20240330,2024-03-30,2024,3,30,6,Saturday,March,1,13,True,True
20240331,2024-03-31,2024,3,31,7,Sunday,March,1,13,True,False
20240401,2024-04-01,2024,4,1,1,Monday,April,2,14,False,False
20240402,2024-04-02,2024,4,2,2,Tuesday,April,2,14,False,False
20240403,2024-04-03,2024,4,3,3,Wednesday,April,2,14,False,False
20240404,2024-04-04,2024,4,4,4,Thursday,April,2,14,False,True
20240405,2024-04-05,2024,4,5,5,Friday,April,2,14,False,True
20240406,2024-04-06,2024,4,6,6,Saturday,April,2,14,True,True
20240407,2024-04-07,2024,4,7,7,Sunday,April,2,14,True,False
20240408,2024-04-08,2024,4,8,1,Monday,April,2,15,False,False
20240409,2024-04-09,2024,4,9,2,Tuesday,April,2,15,False,False
20240410,2024-04-10,2024,4,10,3,Wednesday,April,2,15,False,False
20240411,2024-04-11,2024,4,11,4,Thursday,April,2,15,False,True
20240412,2024-04-12,2024,4,12,5,Friday,April,2,15,False,True
20240413,2024-04-13,2024,4,13,6,Saturday,April,2,15,True,True
20240414,2024-04-14,2024,4,14,7,Sunday,April,2,15,True,False
20240415,2024-04-15,2024,4,15,1,Monday,April,2,16,False,False
20240416,2024-04-16,2024,4,16,2,Tuesday,April,2,16,False,False
20240417,2024-04-17,2024,4,17,3,Wednesday,April,2,16,False,False
20240418,2024-04-18,2024,4,18,4,Thursday,April,2,16,False,False
20240419,2024-04-19,2024,4,19,5,Friday,April,2,16,False,False
20240420,2024-04-20,2024,4,20,6,Saturday,April,2,16,True,False
20240421,2024-04-21,2024,4,21,7,Sunday,April,2,16,True,False
20240422,2024-04-22,2024,4,22,1,Monday,April,2,17,False,False
20240423,2024-04-23,2024,4,23,2,Tuesday,April,2,17,False,False
20240424,2024-04-24,2024,4,24,3,Wednesday,April,2,17,False,False
20240425,2024-04-25,2024,4,25,4,Thursday,April,2,17,False,False
20240426,2024-04-26,2024,4,26,5,Friday,April,2,17,False,False
20240427,2024-04-27,2024,4,27,6,Saturday,April,2,17,True,False
20240428,2024-04-28,2024,4,28,7,Sunday,April,2,17,True,False
20240429,2024-04-29,2024,4,29,1,Monday,April,2,18,False,False
20240430,2024-04-30,2024,4,30,2,Tuesday,April,2,18,False,False
20240501,2024-05-01,2024,5,1,3,Wednesday,May,2,18,False,True
20240502,2024-05-02,2024,5,2,4,Thursday,May,2,18,False,False
20240503,2024-05-03,2024,5,3,5,Friday,May,2,18,False,False
20240504,2024-05-04,2024,5,4,6,Saturday,May,2,18,True,False
20240505,2024-05-05,2024,5,5,7,Sunday,May,2,18,True,False
20240506,2024-05-06,2024,5,6,1,Monday,May,2,19,False,False
20240507,2024-05-07,2024,5,7,2,Tuesday,May,2,19,False,False
20240508,2024-05-08,2024,5,8,3,Wednesday,May,2,19,False,False
20240509,2024-05-09,2024,5,9,4,Thursday,May,2,19,False,False
20240510,2024-05-10,2024,5,10,5,Friday,May,2,19,False,True
20240511,2024-05-11,2024,5,11,6,Saturday,May,2,19,True,False
20240512,2024-05-12,2024,5,12,7,Sunday,May,2,19,True,False
20240513,2024-05-13,2024,5,13,1,Monday,May,2,20,False,False
20240514,2024-05-14,2024,5,14,2,Tuesday,May,2,20,False,False
20240515,2024-05-15,2024,5,15,3,Wednesday,May,2,20,False,False
20240516,2024-05-16,2024,5,16,4,Thursday,May,2,20,False,False
20240517,2024-05-17,2024,5,17,5,Friday,May,2,20,False,False
20240518,2024-05-18,2024,5,18,6,Saturday,May,2,20,True,False
20240519,2024-05-19,2024,5,19,7,Sunday,May,2,20,True,False
20240520,2024-05-20,2024,5,20,1,Monday,May,2,21,False,False
20240521,2024-05-21,2024,5,21,2,Tuesday,May,2,21,False,False
20240522,2024-05-22,2024,5,22,3,Wednesday,May,2,21,False,False
20240523,2024-05-23,2024,5,23,4,Thursday,May,2,21,False,False
20240524,2024-05-24,2024,5,24,5,Friday,May,2,21,False,False
20240525,2024-05-25,2024,5,25,6,Saturday,May,2,21,True,False
20240526,2024-05-26,2024,5,26,7,Sunday,May,2,21,True,False
20240527,2024-05-27,2024,5,27,1,Monday,May,2,22,False,False
20240528,2024-05-28,2024,5,28,2,Tuesday,May,2,22,False,False
20240529,2024-05-29,2024,5,29,3,Wednesday,May,2,22,False,False
20240530,2024-05-30,2024,5,30,4,Thursday,May,2,22,False,False
20240531,2024-05-31,2024,5,31,5,Friday,May,2,22,False,False
20240601,2024-06-01,2024,6,1,6,Saturday,June,2,22,True,False
20240602,2024-06-02,2024,6,2,7,Sunday,June,2,22,True,False
20240603,2024-06-03,2024,6,3,1,Monday,June,2,23,False,False
20240604,2024-06-04,2024,6,4,2,Tuesday,June,2,23,False,False
20240605,2024-06-05,2024,6,5,3,Wednesday,June,2,23,False,False
20240606,2024-06-06,2024,6,6,4,Thursday,June,2,23,False,False
20240607,2024-06-07,2024,6,7,5,Friday,June,2,23,False,False
20240608,2024-06-08,2024,6,8,6,Saturday,June,2,23,True,False
20240609,2024-06-09,2024,6,9,7,Sunday,June,2,23,True,False
20240610,2024-06-10,2024,6,10,1,Monday,June,2,24,False,False
20240611,2024-06-11,2024,6,11,2,Tuesday,June,2,24,False,False
20240612,2024-06-12,2024,6,12,3,Wednesday,June,2,24,False,False
20240613,2024-06-13,2024,6,13,4,Thursday,June,2,24,False,False
20240614,2024-06-14,2024,6,14,5,Friday,June,2,24,False,False
20240615,2024-06-15,2024,6,15,6,Saturday,June,2,24,True,False
20240616,2024-06-16,2024,6,16,7,Sunday,June,2,24,True,False
20240617,2024-06-17,2024,6,17,1,Monday,June,2,25,False,True
20240618,2024-06-18,2024,6,18,2,Tuesday,June,2,25,False,False
20240619,2024-06-19,2024,6,19,3,Wednesday,June,2,25,False,False
20240620,2024-06-20,2024,6,20,4,Thursday,June,2,25,False,False
20240621,2024-06-21,2024,6,21,5,Friday,June,2,25,False,False
20240622,2024-06-22,2024,6,22,6,Saturday,June,2,25,True,False
20240623,2024-06-23,2024,6,23,7,Sunday,June,2,25,True,False
20240624,2024-06-24,2024,6,24,1,Monday,June,2,26,False,False
20240625,2024-06-25,2024,6,25,2,Tuesday,June,2,26,False,False
20240626,2024-06-26,2024,6,26,3,Wednesday,June,2,26,False,False
20240627,2024-06-27,2024,6,27,4,Thursday,June,2,26,False,False
20240628,2024-06-28,2024,6,28,5,Friday,June,2,26,False,False
20240629,2024-06-29,2024,6,29,6,Saturday,June,2,26,True,False
20240630,2024-06-30,2024,6,30,7,Sunday,June,2,26,True,False
20240701,2024-07-01,2024,7,1,1,Monday,July,3,27,False,False
20240702,2024-07-02,2024,7,2,2,Tuesday,July,3,27,False,False
20240703,2024-07-03,2024,7,3,3,Wednesday,July,3,27,False,False
20240704,2024-07-04,2024,7,4,4,Thursday,July,3,27,False,False
20240705,2024-07-05,2024,7,5,5,Friday,July,3,27,False,False
20240706,2024-07-06,2024,7,6,6,Saturday,July,3,27,True,False
20240707,2024-07-07,2024,7,7,7,Sunday,July,3,27,True,False
20240708,2024-07-08,2024,7,8,1,Monday,July,3,28,False,False
20240709,2024-07-09,2024,7,9,2,Tuesday,July,3,28,False,False
20240710,2024-07-10,2024,7,10,3,Wednesday,July,3,28,False,False
20240711,2024-07-11,2024,7,11,4,Thursday,July,3,28,False,False
20240712,2024-07-12,2024,7,12,5,Friday,July,3,28,False,False
20240713,2024-07-13,2024,7,13,6,Saturday,July,3,28,True,False
20240714,2024-07-14,2024,7,14,7,Sunday,July,3,28,True,False
20240715,2024-07-15,2024,7,15,1,Monday,July,3,29,False,False
20240716,2024-07-16,2024,7,16,2,Tuesday,July,3,29,False,False
20240717,2024-07-17,2024,7,17,3,Wednesday,July,3,29,False,False
20240718,2024-07-18,2024,7,18,4,Thursday,July,3,29,False,False
20240719,2024-07-19,2024,7,19,5,Friday,July,3,29,False,False
20240720,2024-07-20,2024,7,20,6,Saturday,July,3,29,True,False
20240721,2024-07-21,2024,7,21,7,Sunday,July,3,29,True,False
20240722,2024-07-22,2024,7,22,1,Monday,July,3,30,False,False
20240723,2024-07-23,2024,7,23,2,Tuesday,July,3,30,False,False
20240724,2024-07-24,2024,7,24,3,Wednesday,July,3,30,False,False
20240725,2024-07-25,2024,7,25,4,Thursday,July,3,30,False,False
20240726,2024-07-26,2024,7,26,5,Friday,July,3,30,False,False
20240727,2024-07-27,2024,7,27,6,Saturday,July,3,30,True,False
20240728,2024-07-28,2024,7,28,7,Sunday,July,3,30,True,False
20240729,2024-07-29,2024,7,29,1,Monday,July,3,31,False,False
20240730,2024-07-30,2024,7,30,2,Tuesday,July,3,31,False,False
20240731,2024-07-31,2024,7,31,3,Wednesday,July,3,31,False,False
20240801,2024-08-01,2024,8,1,4,Thursday,August,3,31,False,False
20240802,2024-08-02,2024,8,2,5,Friday,August,3,31,False,False
20240803,2024-08-03,2024,8,3,6,Saturday,August,3,31,True,False
20240804,2024-08-04,2024,8,4,7,Sunday,August,3,31,True,False
20240805,2024-08-05,2024,8,5,1,Monday,August,3,32,False,False
20240806,2024-08-06,2024,8,6,2,Tuesday,August,3,32,False,True
20240807,2024-08-07,2024,8,7,3,Wednesday,August,3,32,False,False
20240808,2024-08-08,2024,8,8,4,Thursday,August,3,32,False,False
20240809,2024-08-09,2024,8,9,5,Friday,August,3,32,False,False
20240810,2024-08-10,2024,8,10,6,Saturday,August,3,32,True,False
20240811,2024-08-11,2024,8,11,7,Sunday,August,3,32,True,False
20240812,2024-08-12,2024,8,12,1,Monday,August,3,33,False,False
20240813,2024-08-13,2024,8,13,2,Tuesday,August,3,33,False,False
20240814,2024-08-14,2024,8,14,3,Wednesday,August,3,33,False,False
20240815,2024-08-15,2024,8,15,4,Thursday,August,3,33,False,False
20240816,2024-08-16,2024,8,16,5,Friday,August,3,33,False,False
20240817,2024-08-17,2024,8,17,6,Saturday,August,3,33,True,False
20240818,2024-08-18,2024,8,18,7,Sunday,August,3,33,True,False
20240819,2024-08-19,2024,8,19,1,Monday,August,3,34,False,False
20240820,2024-08-20,2024,8,20,2,Tuesday,August,3,34,False,False
20240821,2024-08-21,2024,8,21,3,Wednesday,August,3,34,False,False
20240822,2024-08-22,2024,8,22,4,Thursday,August,3,34,False,False
20240823,2024-08-23,2024,8,23,5,Friday,August,3,34,False,False
20240824,2024-08-24,2024,8,24,6,Saturday,August,3,34,True,False
20240825,2024-08-25,2024,8,25,7,Sunday,August,3,34,True,False
20240826,2024-08-26,2024,8,26,1,Monday,August,3,35,False,False
20240827,2024-08-27,2024,8,27,2,Tuesday,August,3,35,False,False
20240828,2024-08-28,2024,8,28,3,Wednesday,August,3,35,False,False
20240829,2024-08-29,2024,8,29,4,Thursday,August,3,35,False,False
20240830,2024-08-30,2024,8,30,5,Friday,August,3,35,False,False
20240831,2024-08-31,2024,8,31,6,Saturday,August,3,35,True,False
20240901,2024-09-01,2024,9,1,7,Sunday,September,3,35,True,False
20240902,2024-09-02,2024,9,2,1,Monday,September,3,36,False,False
20240903,2024-09-03,2024,9,3,2,Tuesday,September,3,36,False,False
20240904,2024-09-04,2024,9,4,3,Wednesday,September,3,36,False,False
20240905,2024-09-05,2024,9,5,4,Thursday,September,3,36,False,False
20240906,2024-09-06,2024,9,6,5,Friday,September,3,36,False,False
20240907,2024-09-07,2024,9,7,6,Saturday,September,3,36,True,False
20240908,2024-09-08,2024,9,8,7,Sunday,September,3,36,True,False
20240909,2024-09-09,2024,9,9,1,Monday,September,3,37,False,False
20240910,2024-09-10,2024,9,10,2,Tuesday,September,3,37,False,False
20240911,2024-09-11,2024,9,11,3,Wednesday,September,3,37,False,False
20240912,2024-09-12,2024,9,12,4,Thursday,September,3,37,False,False
20240913,2024-09-13,2024,9,13,5,Friday,September,3,37,False,False
20240914,2024-09-14,2024,9,14,6,Saturday,September,3,37,True,False
20240915,2024-09-15,2024,9,15,7,Sunday,September,3,37,True,True
20240916,2024-09-16,2024,9,16,1,Monday,September,3,38,False,False
20240917,2024-09-17,2024,9,17,2,Tuesday,September,3,38,False,False
20240918,2024-09-18,2024,9,18,3,Wednesday,September,3,38,False,False
20240919,2024-09-19,2024,9,19,4,Thursday,September,3,38,False,False
20240920,2024-09-20,2024,9,20,5,Friday,September,3,38,False,False
20240921,2024-09-21,2024,9,21,6,Saturday,September,3,38,True,False
20240922,2024-09-22,2024,9,22,7,Sunday,September,3,38,True,False
20240923,2024-09-23,2024,9,23,1,Monday,September,3,39,False,False
20240924,2024-09-24,2024,9,24,2,Tuesday,September,3,39,False,False
20240925,2024-09-25,2024,9,25,3,Wednesday,September,3,39,False,False
20240926,2024-09-26,2024,9,26,4,Thursday,September,3,39,False,False
20240927,2024-09-27,2024,9,27,5,Friday,September,3,39,False,False
20240928,2024-09-28,2024,9,28,6,Saturday,September,3,39,True,False
20240929,2024-09-29,2024,9,29,7,Sunday,September,3,39,True,False
20240930,2024-09-30,2024,9,30,1,Monday,September,3,40,False,False
20241001,2024-10-01,2024,10,1,2,Tuesday,October,4,40,False,False
20241002,2024-10-02,2024,10,2,3,Wednesday,October,4,40,False,False
20241003,2024-10-03,2024,10,3,4,Thursday,October,4,40,False,False
20241004,2024-10-04,2024,10,4,5,Friday,October,4,40,False,False
20241005,2024-10-05,2024,10,5,6,Saturday,October,4,40,True,False
20241006,2024-10-06,2024,10,6,7,Sunday,October,4,40,True,False
20241007,2024-10-07,2024,10,7,1,Monday,October,4,41,False,False
20241008,2024-10-08,2024,10,8,2,Tuesday,October,4,41,False,False
20241009,2024-10-09,2024,10,9,3,Wednesday,October,4,41,False,False
20241010,2024-10-10,2024,10,10,4,Thursday,October,4,41,False,False
20241011,2024-10-11,2024,10,11,5,Friday,October,4,41,False,False
20241012,2024-10-12,2024,10,12,6,Saturday,October,4,41,True,False
20241013,2024-10-13,2024,10,13,7,Sunday,October,4,41,True,False
20241014,2024-10-14,2024,10,14,1,Monday,October,4,42,False,False
20241015,2024-10-15,2024,10,15,2,Tuesday,October,4,42,False,False
20241016,2024-10-16,2024,10,16,3,Wednesday,October,4,42,False,False
20241017,2024-10-17,2024,10,17,4,Thursday,October,4,42,False,False
20241018,2024-10-18,2024,10,18,5,Friday,October,4,42,False,False
20241019,2024-10-19,2024,10,19,6,Saturday,October,4,42,True,False
20241020,2024-10-20,2024,10,20,7,Sunday,October,4,42,True,False
20241021,2024-10-21,2024,10,21,1,Monday,October,4,43,False,False
20241022,2024-10-22,2024,10,22,2,Tuesday,October,4,43,False,False
20241023,2024-10-23,2024,10,23,3,Wednesday,October,4,43,False,False
20241024,2024-10-24,2024,10,24,4,Thursday,October,4,43,False,False
20241025,2024-10-25,2024,10,25,5,Friday,October,4,43,False,False
20241026,2024-10-26,2024,10,26,6,Saturday,October,4,43,True,False
20241027,2024-10-27,2024,10,27,7,Sunday,October,4,43,True,False
20241028,2024-10-28,2024,10,28,1,Monday,October,4,44,False,False
20241029,2024-10-29,2024,10,29,2,Tuesday,October,4,44,False,False
20241030,2024-10-30,2024,10,30,3,Wednesday,October,4,44,False,False
20241031,2024-10-31,2024,10,31,4,Thursday,October,4,44,False,False
20241101,2024-11-01,2024,11,1,5,Friday,November,4,44,False,False
20241102,2024-11-02,2024,11,2,6,Saturday,November,4,44,True,True
20241103,2024-11-03,2024,11,3,7,Sunday,November,4,44,True,False
20241104,2024-11-04,2024,11,4,1,Monday,November,4,45,False,False
20241105,2024-11-05,2024,11,5,2,Tuesday,November,4,45,False,False
20241106,2024-11-06,2024,11,6,3,Wednesday,November,4,45,False,False
20241107,2024-11-07,2024,11,7,4,Thursday,November,4,45,False,False
20241108,2024-11-08,2024,11,8,5,Friday,November,4,45,False,False
20241109,2024-11-09,2024,11,9,6,Saturday,November,4,45,True,False
20241110,2024-11-10,2024,11,10,7,Sunday,November,4,45,True,False
20241111,2024-11-11,2024,11,11,1,Monday,November,4,46,False,False
20241112,2024-11-12,2024,11,12,2,Tuesday,November,4,46,False,False
20241113,2024-11-13,2024,11,13,3,Wednesday,November,4,46,False,False
20241114,2024-11-14,2024,11,14,4,Thursday,November,4,46,False,False
20241115,2024-11-15,2024,11,15,5,Friday,November,4,46,False,False
20241116,2024-11-16,2024,11,16,6,Saturday,November,4,46,True,False
20241117,2024-11-17,2024,11,17,7,Sunday,November,4,46,True,False
20241118,2024-11-18,2024,11,18,1,Monday,November,4,47,False,False
20241119,2024-11-19,2024,11,19,2,Tuesday,November,4,47,False,False
20241120,2024-11-20,2024,11,20,3,Wednesday,November,4,47,False,False
20241121,2024-11-21,2024,11,21,4,Thursday,November,4,47,False,False
20241122,2024-11-22,2024,11,22,5,Friday,November,4,47,False,False
20241123,2024-11-23,2024,11,23,6,Saturday,November,4,47,True,False
20241124,2024-11-24,2024,11,24,7,Sunday,November,4,47,True,False
20241125,2024-11-25,2024,11,25,1,Monday,November,4,48,False,False
20241126,2024-11-26,2024,11,26,2,Tuesday,November,4,48,False,False
20241127,2024-11-27,2024,11,27,3,Wednesday,November,4,48,False,False
20241128,2024-11-28,2024,11,28,4,Thursday,November,4,48,False,False
20241129,2024-11-29,2024,11,29,5,Friday,November,4,48,False,False
20241130,2024-11-30,2024,11,30,6,Saturday,November,4,48,True,False
20241201,2024-12-01,2024,12,1,7,Sunday,December,4,48,True,False
20241202,2024-12-02,2024,12,2,1,Monday,December,4,49,False,False
20241203,2024-12-03,2024,12,3,2,Tuesday,December,4,49,False,False
20241204,2024-12-04,2024,12,4,3,Wednesday,December,4,49,False,False
20241205,2024-12-05,2024,12,5,4,Thursday,December,4,49,False,False
20241206,2024-12-06,2024,12,6,5,Friday,December,4,49,False,False
20241207,2024-12-07,2024,12,7,6,Saturday,December,4,49,True,False
20241208,2024-12-08,2024,12,8,7,Sunday,December,4,49,True,False
20241209,2024-12-09,2024,12,9,1,Monday,December,4,50,False,False
20241210,2024-12-10,2024,12,10,2,Tuesday,December,4,50,False,False
20241211,2024-12-11,2024,12,11,3,Wednesday,December,4,50,False,False
20241212,2024-12-12,2024,12,12,4,Thursday,December,4,50,False,False
20241213,2024-12-13,2024,12,13,5,Friday,December,4,50,False,False
20241214,2024-12-14,2024,12,14,6,Saturday,December,4,50,True,False
20241215,2024-12-15,2024,12,15,7,Sunday,December,4,50,True,False
20241216,2024-12-16,2024,12,16,1,Monday,December,4,51,False,False
20241217,2024-12-17,2024,12,17,2,Tuesday,December,4,51,False,False
20241218,2024-12-18,2024,12,18,3,Wednesday,December,4,51,False,False
20241219,2024-12-19,2024,12,19,4,Thursday,December,4,51,False,False
20241220,2024-12-20,2024,12,20,5,Friday,December,4,51,False,False
20241221,2024-12-21,2024,12,21,6,Saturday,December,4,51,True,False
20241222,2024-12-22,2024,12,22,7,Sunday,December,4,51,True,False
20241223,2024-12-23,2024,12,23,1,Monday,December,4,52,False,False
20241224,2024-12-24,2024,12,24,2,Tuesday,December,4,52,False,False
20241225,2024-12-25,2024,12,25,3,Wednesday,December,4,52,False,True
20241226,2024-12-26,2024,12,26,4,Thursday,December,4,52,False,False
20241227,2024-12-27,2024,12,27,5,Friday,December,4,52,False,False
20241228,2024-12-28,2024,12,28,6,Saturday,December,4,52,True,False
20241229,2024-12-29,2024,12,29,7,Sunday,December,4,52,True,False
20241230,2024-12-30,2024,12,30,1,Monday,December,4,1,False,False
20241231,2024-12-31,2024,12,31,2,Tuesday,December,4,1,False,False
20250101,2025-01-01,2025,1,1,3,Wednesday,January,1,1,False,True
20250102,2025-01-02,2025,1,2,4,Thursday,January,1,1,False,False
20250103,2025-01-03,2025,1,3,5,Friday,January,1,1,False,False
20250104,2025-01-04,2025,1,4,6,Saturday,January,1,1,True,False
20250105,2025-01-05,2025,1,5,7,Sunday,January,1,1,True,False
20250106,2025-01-06,2025,1,6,1,Monday,January,1,2,False,False
20250107,2025-01-07,2025,1,7,2,Tuesday,January,1,2,False,False
20250108,2025-01-08,2025,1,8,3,Wednesday,January,1,2,False,False
20250109,2025-01-09,2025,1,9,4,Thursday,January,1,2,False,False
20250110,2025-01-10,2025,1,10,5,Friday,January,1,2,False,False
20250111,2025-01-11,2025,1,11,6,Saturday,January,1,2,True,False
20250112,2025-01-12,2025,1,12,7,Sunday,January,1,2,True,False
20250113,2025-01-13,2025,1,13,1,Monday,January,1,3,False,False
20250114,2025-01-14,2025,1,14,2,Tuesday,January,1,3,False,False
20250115,2025-01-15,2025,1,15,3,Wednesday,January,1,3,False,False
20250116,2025-01-16,2025,1,16,4,Thursday,January,1,3,False,False
20250117,2025-01-17,2025,1,17,5,Friday,January,1,3,False,False
20250118,2025-01-18,2025,1,18,6,Saturday,January,1,3,True,False
20250119,2025-01-19,2025,1,19,7,Sunday,January,1,3,True,False
20250120,2025-01-20,2025,1,20,1,Monday,January,1,4,False,False
20250121,2025-01-21,2025,1,21,2,Tuesday,January,1,4,False,False
20250122,2025-01-22,2025,1,22,3,Wednesday,January,1,4,False,False
20250123,2025-01-23,2025,1,23,4,Thursday,January,1,4,False,False
20250124,2025-01-24,2025,1,24,5,Friday,January,1,4,False,False
20250125,2025-01-25,2025,1,25,6,Saturday,January,1,4,True,False
20250126,2025-01-26,2025,1,26,7,Sunday,January,1,4,True,False
20250127,2025-01-27,2025,1,27,1,Monday,January,1,5,False,False
20250128,2025-01-28,2025,1,28,2,Tuesday,January,1,5,False,False
20250129,2025-01-29,2025,1,29,3,Wednesday,January,1,5,False,False
20250130,2025-01-30,2025,1,30,4,Thursday,January,1,5,False,False
20250131,2025-01-31,2025,1,31,5,Friday,January,1,5,False,False
20250201,2025-02-01,2025,2,1,6,Saturday,February,1,5,True,False
20250202,2025-02-02,2025,2,2,7,Sunday,February,1,5,True,False
20250203,2025-02-03,2025,2,3,1,Monday,February,1,6,False,False
20250204,2025-02-04,2025,2,4,2,Tuesday,February,1,6,False,False
20250205,2025-02-05,2025,2,5,3,Wednesday,February,1,6,False,False
20250206,2025-02-06,2025,2,6,4,Thursday,February,1,6,False,False
20250207,2025-02-07,2025,2,7,5,Friday,February,1,6,False,False
20250208,2025-02-08,2025,2,8,6,Saturday,February,1,6,True,False
20250209,2025-02-09,2025,2,9,7,Sunday,February,1,6,True,False
20250210,2025-02-10,2025,2,10,1,Monday,February,1,7,False,False
20250211,2025-02-11,2025,2,11,2,Tuesday,February,1,7,False,False
20250212,2025-02-12,2025,2,12,3,Wednesday,February,1,7,False,False
20250213,2025-02-13,2025,2,13,4,Thursday,February,1,7,False,False
20250214,2025-02-14,2025,2,14,5,Friday,February,1,7,False,False
20250215,2025-02-15,2025,2,15,6,Saturday,February,1,7,True,False
20250216,2025-02-16,2025,2,16,7,Sunday,February,1,7,True,False
20250217,2025-02-17,2025,2,17,1,Monday,February,1,8,False,False
20250218,2025-02-18,2025,2,18,2,Tuesday,February,1,8,False,False
20250219,2025-02-19,2025,2,19,3,Wednesday,February,1,8,False,False
20250220,2025-02-20,2025,2,20,4,Thursday,February,1,8,False,False
20250221,2025-02-21,2025,2,21,5,Friday,February,1,8,False,False
20250222,2025-02-22,2025,2,22,6,Saturday,February,1,8,True,False
20250223,2025-02-23,2025,2,23,7,Sunday,February,1,8,True,False
20250224,2025-02-24,2025,2,24,1,Monday,February,1,9,False,False
20250225,2025-02-25,2025,2,25,2,Tuesday,February,1,9,False,False
20250226,2025-02-26,2025,2,26,3,Wednesday,February,1,9,False,False
20250227,2025-02-27,2025,2,27,4,Thursday,February,1,9,False,False
20250228,2025-02-28,2025,2,28,5,Friday,February,1,9,False,False
20250301,2025-03-01,2025,3,1,6,Saturday,March,1,9,True,False
20250302,2025-03-02,2025,3,2,7,Sunday,March,1,9,True,False
20250303,2025-03-03,2025,3,3,1,Monday,March,1,10,False,False
20250304,2025-03-04,2025,3,4,2,Tuesday,March,1,10,False,False
